"","reviews"
"1078","진정으로 마음을 울린 영화였습니다. 영화관에 상영 시간대가 많지 않아서 너무 아쉽네요. 다시 한번 저를 성찰하는 시간이기도 했습니다. 좋은 영화를 볼 수 있어서 너무 행복했습니다.  "
"1079","관람객무리없는 공감으로 영화 속의 많은 진실이 빛났습니다우리 모두에겐 그 존재만큼의  불가피한 아픔이 늘 자라고 있어스스로를 이기적인 도피로 몰아넣곤하지요.평범하지 않으면서 내면의 갈등을 가장 자연스럽고 정제감있게 묘사해낸 가족드라마  "
"1080","잔잔하지만 지루하지 않다. 연출이 군더더기 없이 깔끔. 아주 사랑스러운 영화.  "
"1081","나평점 처음달아보는데 진짜 감동적이다 인생작이니까 꼭보시길  "
"1082","관람객감동 감동 감동이었습니다.  "
"1083","관람객따뜻한 영화였어요 추천  "
"1084","가슴이 따뜻해지는 영화.  "
"1085","즐겁게 따뜻하게 아름답게 기억할 수 있는 영화. 각자 입장 시점도 좋고,.. 잭의 어머니와 줄리안의 어머니를 비교해 보면 역시... 가정환경이 중요하다는 거!!  "
"1086","관람객용기가 필요한 모든 사람들에게 추천하고 싶은 영화입니다. 사람들에게는 각자의 사정과 이유가 있으며, 자기 중심적으로 생각하기 쉬운 요즈음을 돌아보며 많은 것을 느끼고 갑니다.  "
"1087","정말 많은 감동 받고 갑니다 ~♡잭 윌 최고♡  "
"1088","우리 모두의 성장사. 오랜만에 &#39;보기 정말 잘했다&#39; 생각이 드는 영화  "
"1089","인생영화입니다. 정말 우연히 본 영화인데 보길 잘한것 같습니다. 한순간도 지루하지않고 완벽한 영화 정말 최고입니다.  "
"1090","원더 그자체에요. 사람과 그 사람간의 관계를 옳고 그름의 잣대로 판단 할 수 없다고.각자 처해있는 상황이 다르니까. 다만 친절하게 안고 가야겠다고 느낍니다 줄리아 로버츠가 마지막에 남편에게 받은 선물이 뭔지 아시는 분 ? 갑자기 궁금해졌어요  "
"1091","관람객재밌어요 감동이에요~~~  "
"1092","관람객예쁘고 사랑스러운 영화  "
"1093","관람객감동적이고 따뜻한 영화네요^^  "
"1094","이런 영화를 만들수있는 나라 부럽다 교장샘 짱 멋짐  "
"1095","캐릭터 모두 매력적이고 이야기 풀어나가는 것도 신선했어요:)  "
"1096","권력투쟁이나 정치적 사건, 폭력 ,음모들로 가득한 영화나 드라마에 지친 요즘, 모처럼 순수하고 가족애 물씬 풍기는  영화보고 따스했네요. 잔잔한 감동으로 한 겨울의 추위를 녹일 수있는 영화 . 주변에 강추하지만 왜 이런 영화는 상영관도 적어야 하는 지  "
"1097","관람객희망과 용기를 주고 남의 관점에서 생각하는 정말 괜찮은 영화. 아이들과 같이 보고 이야기하고 생각할게 많은 영화.타인의 시선에서 바라보며 살아가야겠다 생각. 상영이적어서 아쉬움  "
"1098","관람객새해 영화로는 좋네요.  "
"1099","와 진짜 너무 재밌네요ㅜㅠ 이렇게 잔잔한 울림이 있는 영화 너무 오랫만이네용 이런 영화가 잘되어야하는데 ㅜㅠ 관객수 보면 안타까울 뿐  "
"1100","장애를 가진 사람의 삶과 그 가족의 삶을 엿볼 수 있었어요 힘든 건 혼자가 아닐 거에요 서로 이해를 하고 헤쳐 나가는 것이 중요하다고 생각해요.  "
"1101","추운 겨울 마음이 따뜻해졌다  "
"1102","관람객다름에 대해 이야기 하는, 따듯한 영화.  "
"1103","관람객아이들이 너무 좋아해요. 저도 눈물났어요~  "
"1104","관람객아이가 태어 난다면 잭윌 같은 아이로 키우고 싶습니다.  "
"1105","기대안하고 봣는데  잘려고 하다 어느순간부터 몰입!! 이런류 영화 별로 안좋아하는데 정말 잼잇게봣어여  "
"1106","관람객너무 좋았어요 감동감동  "
"1107","관람객누구나 한번쯤은 박수받을 자격이 있다  "
"1108","관람객감동적이지만, 2% 아쉽기도..  "
"1109","생일날 나에게 준 최고의 선물같던 영화. 부끄럽지만 영화관에서 제일 눈물을 많이 흘려보기도, 영화관 나설때 따뜻함을 안고 가는 것도 처음이다. 나 영화 봤구나라는 생각이 들던 올 한해의 스타트를 제대로 시작하고 싶다면 추천합니다...  "
"1110","이건 뭐임...평점이 영화 선택의 요소가 되어선 절대 안됨. 평점이 왜 이렇게 높은거야.  추운 겨울에 억지 감정 끌어올리기인가....?  "
"1111","관람객아이들이 이렇게 울리기 있긔 없긔?  "
"1112","나름의 힘겨운 싸움을 하는 모든 이들을 위한 영화  "
"1113","눈물없이는 볼수가없었다.. 대사 하나하나가 얼마나 마음에 박히던지.. 가족,친구,동료 그밖에 주변에 장애인과 함께 하고 있는 사람이면 현실감이 많이 느껴져 더욱 감동적일것이다. 인생 최고의 영화였다! 정말로...!  "
"1114","관람객마음이 따뜻해집니다!  "
"1115","오늘 이영화를 보았다 그저 주인공인 그아이 이야기뿐일줄 알았지만 오해가쌓인 가족과 친구들이야기가 주된 이야기였다 과연 나라면 어거같은친구가 내주위에 있더라면 나는 어땠을까.. 아마 나라면 다가가지않았을것이다.. 그런 잭의 행동에 난 반성을한다  "
"1116","우리 모두는 그 냥 그 자체로 wonder 다.이 영화가 올해 내 첫 영화라서 참 감사하고 행복하다.보다가 눈물이 흐르는데 눈물의 이유가 아주 다양한 영화다.  "
"1117","얼굴?  신경안써도되하하하  "
"1118","웃음과 감동이 함께하는 영화강추!  "
"1119","마음이 따뜻해지고 벅찬 영화였습니다. 우리의 현실에도 이러한 사람들이 많아지길 바랍니다.  "
"1120","영화를 보고 나오면서 가슴 속이 따뜻한 무엇인가로 채워지는 큰 감동이 있었다. 영화를 보고 나서 이런 느낌이 얼마만인지.. 스토리도 좋지만 섬세한 연출력이 더욱 놀랍다.  "
"1121","최근 1년간 본 영화중에 단연 최고 입니다.  "
"1122","관람객처음부터 감동과 눈물이 ㅜㅜ  "
"1123","상영관 상영시간 좀 늘려주세요  "
"1124"," 각 인물들의 생각을 보여주는 장면 정말 마음에 들었음  "
"1125","관람객따뜻하고 아름다운 영호ㅓ  "
"1126","가슴 따뜻해지는 영화였네요장애를 가진 가족과 함께 사는것 또한많이 힘들텐데 그 심정을 연기자분들이잘 풀어준것같아요~요즘 사는게 힘들어 불만이 많았는데 주변을 한번더 돌아보게 되고감사하면서 살아야겠어요~혼자 봤는데 가족들과 한번 더 보려구요  "
"1127","감동스럽지만, 너무나 직선적인 감동.  "
"1128","관람객진짜 재미있었어요 ...! 어릴때 너무 공감되고 추억이 가득 담긴 영화라 더 와닿았던거 같아요. 사람 별로 다른 관점으로 보여주는것도 너무 좋았어요. 또 보고싶어요  "
"1129","관람객작년부터 지금까지 개인적으론 탑3안에 드는 영화  "
"1130","관람객감동가돈 무란 감동 이에용  "
"1131","관람객조아요♡♡ 애들이 넘잼나데여  "
"1132","관람객아이가 태어 난다면 잭윌 같은 아이로 키우고 싶습니다. &lt;라는 베댓 공감하구요 다들 꼭 보세요! ㅠㅠ  "
"1133","오랜만에 어머니와 함께 본 영화.자신의 약점을 안고, 숨기며 살아가지만 타인의 약점에 직면했을 때는 괜시리 깎아내리고 자신이 우월해보이려 하는 나였다. 모두 서로를 존중할 줄 아는 사회가 되길 빌며.  "
"1134","오랜만에 가족과 함께 최고의영화를 본것같습니다이렇게 좋은 영화를 보러가자고 말해준 언니 정말 고마워??  "
"1135","감동 받은 영화에요. 엄마의 시선으로 영화를 보니 울컥할때가 많았어요  "
"1136","기대를 하고 온건 아니었어습니다. 하지만 저는 이 영화를 본 것을 후해 안 합니다. 너무나도 좋은 영화 마음이 따뜻해지는 영화였습니다. 즐거운 시간이 되었습니다. 다시 보고 싶어지는 그런 영화.  "
"1137","감성을 자극합니다. 아주 좋아요.  "
"1138","계속 보면서 눈물이 흘렀던 영화. 어기 뿐만 아니라 다른 사람들의 이야기까지 풀어낸 것은 모두가 자기 인생의 중인공이라고 말해주는것 같다. 세상의 모든 어기들..You are wonder.!!  "
"1139","관람객감동적 but not 신파적  "
"1140","가슴 따뜻한 꼭 봐야 할 아름다운 영화입니다 ~  "
"1141","모두들 봐야할 아름다운 이야기 ㅜㅜ  "
"1142","진짜 꼭 봐야할 영화입니다  "
"1143","관람객웃음, 슬픔, 재미, 감동. 교훈까지 주는 최고의 영화였어요. 부모가. 자녀가. 선생님이. 학생이 꼭 보면 좋을 영화!  아니 봐야할 영화. 누가 보더라도 좋을영화.  맘이 따뜻해지는 영화입니다  "
"1144","이상적인 가족, 저런 자식이 되어야지, 저런 부모가 되어야지 하는 교훈을 주는 영화면서, 뭐라고 설명하지 못할 따뜻함을 전달하며, 격정적인 감동?! 보다는 가슴이 따뜻해지고 아름다운 감동을 선사하는 영화  "
"1145","관람객어기를 통해 세상을 살아가는 방법을 깨닫게 되고 배울게 많은 영화! 대사 한마디 한마디가 10살아이가 하는 말이 아닌것 같이 성숙함이 느껴지는 영화! 가족의 사랑 또한 느끼게 되는 영화에요~~  "
"1146","스크린 쿼터제떄문에 시간맞춰보기 힘드네요  "
"1147","뻔한 것 같지만 또 뻔하지 않고 감동적인 스토리였어요 주인공 어기 주변인물이 다들 어찌나 멋지던지 어기가 멋진 사람이라서 그런것같다라는 생각이 들어서 영화보면서 주인공이 참 부러워졌던 그런 영화 다각적인 시각의 연출도 짱 짱  "
"1148","보는내내 마음 따뜻해지는 영화였습니다.  "
"1149","장애가 있는 주인공 하나가 아닌 주변에 머물 법한 다수에 나누는 공평한 따뜻함이 돋보였다...만, 갈수록 밋밋해지는 후반부는 아쉬웠다.  "
"1150","최고다 어기! 나 또한 변화시키는구나  "
"1151","..좋은영화! 강추합니가  "
"1152","관람객제목과 작품이 너무나 잘 어울리는 영화였습니다  "
"1153","각각의 관점을 담아내려면 영화가 산만해질수도 있는 데 전혀 그렇지 않고 각각의 캐릭터에 푹 빠질수 있도록 해준 영화에요  "
"1154","브라보~교장 선생님이 숨겨진 영웅이다!  "
"1155","온가족이 따뜻하게 보기 좋다  "
"1156","교장 선생님 담임선생님 형 누나  누구 할거없이 모두 좋은 인연들이네요~~~ 우리가 배워서 써먹어야 할 인생 공부  "
"1157","마음이 훈훈해 진다!!!  "
"1158","관람객감동... 가슴 깊은곳에서 올라오는..  "
"1159","좋은 책을 읽는 기분이었다 교훈적이고 감동적임 짱추천  "
"1160","특별함과 평범함 의 차이는 아주 미세하다  "
"1161","동화가 갖는 스토리의 빈 공간을 따뜻한 마음이 채워준다.  서로 다른 삶의 무게를 이겨내는 사랑의 경이로움!  "
"1162","감동모두 모두 최고였어요  "
"1163","미소 짓다 글썽이다 엄청 반복했다. 몰입도가 상당해서 중간중간 이름이 나오는 인물들이 되어서 봤다. 조금 아쉬운건 초반이랑 마지막 부분 말고도 조금만 더 내면을 더 말해줬었으면...  "
"1164","우리아이들이 꼭 봐야할 영화  "
"1165","만들사람 존경해여. 진짜 꼭보세요.진짜추천합니다!!!  "
"1166","이런 영화가 천만이 넘어야 한다!!!  "
"1167","너무나 이상적인 또 한편으로는 너무나 현실적인  "
"1168","이걸 6점대준 평론가들은 대체모지?전두환영화8점대고 참 평론가들수준하고는..  "
"1169","구성이며 내용 배우들의 연기까지 너무 좋다.  "
"1170","정말 감동입니다 제인생중에 가장좋은영화였다고 감히 말할수있을것같아요  "
"1171","평점 처음 줘보내요...  "
"1172","소리없이 눈물을 계속흘리며 봤어요...  주인공은 어기였지만  주변인물들 모두가 주인공이었던거 같아요... 감독이 주변 인물을 섬세하게 묘사한것도  놀랍구요~~오래간만에  오랫동안 기억될 영화를 본거 같아요....  "
"1173","보다보니 어느새 엔딩크래딧이 올라가더라  "
"1174","보다가 중간중간에 자꾸 눈물이 나서 몇번이나 훔쳐냈는지 몰라요. 겉모습을 중요시 여기는 사회도 슬프고 그걸 이겨내는 어기가 너무 사랑스럽고 옆에서 항상 힘이 되어주는 가족들과 잭 윌이 너무 예뻐요. 정말 최고입니다. 마음 한구석이 따뜻해지는 영화예요.  "
"1175","벅차오르는 감동으로 눈물흘리는 몇 안 되는 영화  "
"1176","감동적이네요 현재 나와주변관계에 대해서도 많은 생각을 하게되네요  "
"1177","변화로 생긴 따뜻함은 혼자만의 행동으로 이뤄지는 것이 아니다.  "
"1178","처음에는 기대없이 봤지만 정말 마음따뜻해지는 인생영화인듯 싶다! 인생의 교훈을 얻게되는 영화!이 영화는 평생소장각이다  "
"1179","가슴 따뜻해지는 영화. 전형적이지만 좋다. 현실도 영화와 같으면 좋겠다  "
"1180","간만에 본 훈훈하고 가슴 따뜻해지는 가족영화. 다니엘 로즈 러셀 갑이다.  "
"1181","잭윌 쪼끄만 애가 왜 이렇게 멋있니?  "
"1182","말이필요없어요 재밌고 감동적이고 아름다운영화  "
"1183","아무런 기대도 하지않고 봤습니다 그런데  정말 생각을 많이  하게된  영화이고  제 인생에서 본 영화중 가장  기억에 남을것 같습니다.  "
